eil51_n05_m20_multiple-strongly-corr_01.ttp: 488.0 510.0 910.0 169 200.50834879406307 198.19536178107614 599985
eil51_n05_m20_multiple-strongly-corr_06.ttp: 3035.0 2630.0 3930.0 169 210.66312536419088 881.7045759801581 599996
eil51_n05_m20_multiple-strongly-corr_10.ttp: 5285.0 3917.0 5617.0 169 213.74837502290256 1305.6952757880545 599997
eil51_n05_m20_uncorr_01.ttp: -146.0 1130.0 1182.0 169 -604.004588471468 4860.38794379124 599998
eil51_n05_m20_uncorr_06.ttp: 3137.0 2062.0 3419.0 169 205.98975905736938 298.25515028085374 599996
eil51_n05_m20_uncorr_10.ttp: 7514.0 3602.0 3600.0 169 197.96340377494997 -529.5166027454561 599996
eil51_n05_m20_uncorr-similar-weights_01.ttp: 81870.0 100045.0 955.0 169 212.12167141045666 240.14996734676106 599998
eil51_n05_m20_uncorr-similar-weights_06.ttp: 591238.0 500253.0 3165.0 169 222.39117348884002 216.09303953798144 599999
eil51_n05_m20_uncorr-similar-weights_10.ttp: 1018639.0 800363.0 4986.0 169 212.33085109124198 531.298744105743 599994
eil51_n05_m40_multiple-strongly-corr_01.ttp: 1342.0 750.0 1350.0 169 186.62526464361326 -44.09072688779111 599997
eil51_n05_m40_multiple-strongly-corr_06.ttp: 7729.0 3816.0 5516.0 169 195.66333179119064 -175.8463218057359 599998
eil51_n05_m40_multiple-strongly-corr_10.ttp: 12427.0 6343.0 8743.0 169 205.2740134718214 484.8264380286255 599999
eil51_n05_m40_uncorr_01.ttp: -347.0 1949.0 4283.0 169 -1992.2041420118155 39007.118195265946 599996
eil51_n05_m40_uncorr_06.ttp: 6534.0 3380.0 5970.0 169 199.1312713396856 1473.6158931498994 599994
eil51_n05_m40_uncorr_10.ttp: 14342.0 5876.0 6142.0 169 196.1161016314295 -702.4519469368897 599994
eil51_n05_m40_uncorr-similar-weights_01.ttp: 263724.0 100092.0 984.0 169 183.47995055038996 -32.47892604916035 599997
eil51_n05_m40_uncorr-similar-weights_06.ttp: 1482531.0 700447.0 4940.0 169 197.84026737975188 409.45787700368237 599998
eil51_n05_m40_uncorr-similar-weights_10.ttp: 2537475.0 1100349.0 6645.0 169 201.18495934100306 -1030.2061988592668 599996
eil51_n05_m4_multiple-strongly-corr_01.ttp: 482.0 510.0 910.0 169 203.3803415816834 375.1097016401726 599999
eil51_n05_m4_multiple-strongly-corr_06.ttp: 246.0 1334.0 1734.0 169 302.03747210074374 981.9266944691481 599997
eil51_n05_m4_multiple-strongly-corr_10.ttp: 503.0 1730.0 2330.0 169 276.4496120253634 411.4396925439778 599997
eil51_n05_m4_uncorr_01.ttp: 159.0 326.0 506.0 169 236.37787056367432 125.4316283924843 599996
eil51_n05_m4_uncorr_06.ttp: -151.0 1072.0 1425.0 169 -745.0330228763694 3429.1388315374334 599998
eil51_n05_m4_uncorr_10.ttp: 551.0 2046.0 2245.0 169 327.61298523889735 194.14271240450262 599999
eil51_n05_m4_uncorr-similar-weights_01.ttp: 2.0 100091.0 421.0 169 564.9208878145262 211.97927150862532 599997
eil51_n05_m4_uncorr-similar-weights_06.ttp: 18218.0 200123.0 1072.0 169 414.20720293991724 251.86973817896387 599998
eil51_n05_m4_uncorr-similar-weights_10.ttp: 63640.0 300044.0 2441.0 169 326.7801401234914 333.2680962034806 599999
eil51_n06_m25_multiple-strongly-corr_01.ttp: 543.0 683.0 1083.0 129 184.31270225293315 189.08339407327423 600002
eil51_n06_m25_multiple-strongly-corr_06.ttp: 5076.0 1564.0 2464.0 129 150.24208298169663 4.537101589626218 599998
eil51_n06_m25_multiple-strongly-corr_10.ttp: 9169.0 2751.0 3751.0 129 152.43767503060008 197.67779503671227 599998
eil51_n06_m25_uncorr_01.ttp: 204.0 926.0 1695.0 129 248.3894720274672 331.3417985692049 599996
eil51_n06_m25_uncorr_06.ttp: 4333.0 1775.0 2437.0 129 155.07840823582814 335.6875684045285 599999
eil51_n06_m25_uncorr_10.ttp: 11270.0 2847.0 2677.0 129 149.29192876681176 -843.3036803214213 599997
eil51_n06_m25_uncorr-similar-weights_01.ttp: 127291.0 100097.0 94.0 129 155.24525585084416 -433.8338698928701 599998
eil51_n06_m25_uncorr-similar-weights_06.ttp: 1064107.0 300211.0 1495.0 129 149.05426645729662 -523.1947678317961 599997
eil51_n06_m25_uncorr-similar-weights_10.ttp: 1773479.0 500146.0 3195.0 129 148.35238547258126 -909.9105060263237 599998
eil51_n06_m50_multiple-strongly-corr_01.ttp: 1765.0 825.0 1425.0 129 150.49177952986324 -49.81943939265989 599994
eil51_n06_m50_multiple-strongly-corr_06.ttp: 9705.0 4311.0 6211.0 129 162.67567243261345 777.6325407507111 599998
eil51_n06_m50_multiple-strongly-corr_10.ttp: 18002.0 5144.0 7144.0 129 151.8489367102746 136.1715708208285 599999
eil51_n06_m50_uncorr_01.ttp: 1050.0 1085.0 1747.0 129 169.21735572637226 -586.5073354666733 599999
eil51_n06_m50_uncorr_06.ttp: 7750.0 4833.0 5100.0 129 168.4835823048664 515.5617254845856 599992
eil51_n06_m50_uncorr_10.ttp: 19501.0 5708.0 5109.0 129 146.7210374515917 -821.4643337933376 599992
eil51_n06_m50_uncorr-similar-weights_01.ttp: 354700.0 100068.0 107.0 129 138.87765514654512 -842.9231612023686 599996
eil51_n06_m50_uncorr-similar-weights_06.ttp: 2128255.0 600407.0 3709.0 129 150.9657250811213 262.45249639800113 599996
eil51_n06_m50_uncorr-similar-weights_10.ttp: 3646971.0 900311.0 5243.0 129 146.30631996965482 -1342.247461834163 599998
eil51_n06_m5_multiple-strongly-corr_01.ttp: -649.0 1641.0 2041.0 129 286.16869457620135 1285.5146463188285 599998
eil51_n06_m5_multiple-strongly-corr_06.ttp: -369.0 2215.0 2815.0 129 -333.0951485172562 4397.201955456967 599997
eil51_n06_m5_multiple-strongly-corr_10.ttp: 466.0 1965.0 2765.0 129 266.98625942941675 1414.0495272871512 599997
eil51_n06_m5_uncorr_01.ttp: 163.0 322.0 649.0 129 188.38524590163934 304.255 599999
eil51_n06_m5_uncorr_06.ttp: -312.0 1426.0 1913.0 129 -71.73449928721459 2121.7473929257944 599998
eil51_n06_m5_uncorr_10.ttp: 512.0 2474.0 2463.0 129 287.0752742362896 591.2692119793919 599996
