eil51_n05_m20_multiple-strongly-corr_01.ttp	670	0.402
eil51_n05_m20_multiple-strongly-corr_01.ttp	751	3.848
eil51_n05_m20_multiple-strongly-corr_01.ttp	751	3.629
eil51_n05_m20_multiple-strongly-corr_01.ttp	751	3.667
eil51_n05_m20_multiple-strongly-corr_01.ttp	670	0.382
eil51_n05_m20_multiple-strongly-corr_01.ttp	670	0.692
eil51_n05_m20_multiple-strongly-corr_01.ttp	751	3.809
eil51_n05_m20_multiple-strongly-corr_01.ttp	670	0.398
eil51_n05_m20_multiple-strongly-corr_01.ttp	151	0.413
eil51_n05_m20_multiple-strongly-corr_01.ttp	670	0.403
eil51_n05_m20_multiple-strongly-corr_06.ttp	2877	0.407
eil51_n05_m20_multiple-strongly-corr_06.ttp	4138	4.977
eil51_n05_m20_multiple-strongly-corr_06.ttp	4138	4.661
eil51_n05_m20_multiple-strongly-corr_06.ttp	2877	0.65
eil51_n05_m20_multiple-strongly-corr_06.ttp	4138	6.068
eil51_n05_m20_multiple-strongly-corr_06.ttp	4137	8.507
eil51_n05_m20_multiple-strongly-corr_06.ttp	1993	0.513
eil51_n05_m20_multiple-strongly-corr_06.ttp	4138	5.244
eil51_n05_m20_multiple-strongly-corr_06.ttp	4137	6.697
eil51_n05_m20_multiple-strongly-corr_06.ttp	4137	6.062
eil51_n05_m20_multiple-strongly-corr_10.ttp	5972	5.042
eil51_n05_m20_multiple-strongly-corr_10.ttp	5972	4.706
eil51_n05_m20_multiple-strongly-corr_10.ttp	6009	5.007
eil51_n05_m20_multiple-strongly-corr_10.ttp	5972	6.709
eil51_n05_m20_multiple-strongly-corr_10.ttp	6009	5.209
eil51_n05_m20_multiple-strongly-corr_10.ttp	4271	0.662
eil51_n05_m20_multiple-strongly-corr_10.ttp	5972	5.303
eil51_n05_m20_multiple-strongly-corr_10.ttp	6009	5.114
eil51_n05_m20_multiple-strongly-corr_10.ttp	5962	4.486
eil51_n05_m20_multiple-strongly-corr_10.ttp	5972	5.093
eil51_n05_m20_uncorr-similar-weights_01.ttp	269	3.615
eil51_n05_m20_uncorr-similar-weights_01.ttp	269	0.44
eil51_n05_m20_uncorr-similar-weights_01.ttp	269	0.715
eil51_n05_m20_uncorr-similar-weights_01.ttp	1	0.346
eil51_n05_m20_uncorr-similar-weights_01.ttp	269	3.47
eil51_n05_m20_uncorr-similar-weights_01.ttp	269	0.398
eil51_n05_m20_uncorr-similar-weights_01.ttp	269	3.419
eil51_n05_m20_uncorr-similar-weights_01.ttp	269	3.503
eil51_n05_m20_uncorr-similar-weights_01.ttp	269	3.934
eil51_n05_m20_uncorr-similar-weights_01.ttp	269	3.783
eil51_n05_m20_uncorr-similar-weights_06.ttp	1606	0.435
eil51_n05_m20_uncorr-similar-weights_06.ttp	3056	3.981
eil51_n05_m20_uncorr-similar-weights_06.ttp	2566	0.42
eil51_n05_m20_uncorr-similar-weights_06.ttp	3056	3.669
eil51_n05_m20_uncorr-similar-weights_06.ttp	3056	3.562
eil51_n05_m20_uncorr-similar-weights_06.ttp	2566	0.704
eil51_n05_m20_uncorr-similar-weights_06.ttp	3056	4.116
eil51_n05_m20_uncorr-similar-weights_06.ttp	2566	0.415
eil51_n05_m20_uncorr-similar-weights_06.ttp	2566	0.429
eil51_n05_m20_uncorr-similar-weights_06.ttp	2566	0.38
eil51_n05_m20_uncorr-similar-weights_10.ttp	3845	0.369
eil51_n05_m20_uncorr-similar-weights_10.ttp	3845	0.59
eil51_n05_m20_uncorr-similar-weights_10.ttp	3845	0.423
eil51_n05_m20_uncorr-similar-weights_10.ttp	5566	4.188
eil51_n05_m20_uncorr-similar-weights_10.ttp	3845	0.684
eil51_n05_m20_uncorr-similar-weights_10.ttp	3845	0.482
eil51_n05_m20_uncorr-similar-weights_10.ttp	4272	0.404
eil51_n05_m20_uncorr-similar-weights_10.ttp	3845	0.415
eil51_n05_m20_uncorr-similar-weights_10.ttp	5566	4.337
eil51_n05_m20_uncorr-similar-weights_10.ttp	3845	0.367
eil51_n05_m20_uncorr_01.ttp	2145	3.89
eil51_n05_m20_uncorr_01.ttp	2003	0.43
eil51_n05_m20_uncorr_01.ttp	2145	3.537
eil51_n05_m20_uncorr_01.ttp	2145	3.307
eil51_n05_m20_uncorr_01.ttp	1715	0.496
eil51_n05_m20_uncorr_01.ttp	2003	0.386
eil51_n05_m20_uncorr_01.ttp	2145	3.833
eil51_n05_m20_uncorr_01.ttp	2145	3.245
eil51_n05_m20_uncorr_01.ttp	2145	3.298
eil51_n05_m20_uncorr_01.ttp	1715	0.379
eil51_n05_m20_uncorr_06.ttp	4305	4.005
eil51_n05_m20_uncorr_06.ttp	3166	0.447
eil51_n05_m20_uncorr_06.ttp	3890	0.71
eil51_n05_m20_uncorr_06.ttp	3166	0.718
eil51_n05_m20_uncorr_06.ttp	4305	4.267
eil51_n05_m20_uncorr_06.ttp	4305	4.031
eil51_n05_m20_uncorr_06.ttp	4305	3.918
eil51_n05_m20_uncorr_06.ttp	4305	3.84
eil51_n05_m20_uncorr_06.ttp	4305	3.734
eil51_n05_m20_uncorr_06.ttp	4305	3.76
eil51_n05_m20_uncorr_10.ttp	3837	4.165
eil51_n05_m20_uncorr_10.ttp	2871	0.434
eil51_n05_m20_uncorr_10.ttp	3837	4.396
eil51_n05_m20_uncorr_10.ttp	3837	4.803
eil51_n05_m20_uncorr_10.ttp	3837	4.418
eil51_n05_m20_uncorr_10.ttp	3837	4.697
eil51_n05_m20_uncorr_10.ttp	3837	4.285
eil51_n05_m20_uncorr_10.ttp	2871	0.402
eil51_n05_m20_uncorr_10.ttp	3837	4.398
eil51_n05_m20_uncorr_10.ttp	2871	0.349
eil51_n05_m40_multiple-strongly-corr_01.ttp	1333	0.557
eil51_n05_m40_multiple-strongly-corr_01.ttp	807	0.363
eil51_n05_m40_multiple-strongly-corr_01.ttp	1333	0.397
eil51_n05_m40_multiple-strongly-corr_01.ttp	807	0.352
eil51_n05_m40_multiple-strongly-corr_01.ttp	1333	3.693
eil51_n05_m40_multiple-strongly-corr_01.ttp	1333	0.343
eil51_n05_m40_multiple-strongly-corr_01.ttp	807	0.348
eil51_n05_m40_multiple-strongly-corr_01.ttp	807	0.346
eil51_n05_m40_multiple-strongly-corr_01.ttp	1333	3.705
eil51_n05_m40_multiple-strongly-corr_01.ttp	807	0.336
eil51_n05_m40_multiple-strongly-corr_06.ttp	8437	0.391
eil51_n05_m40_multiple-strongly-corr_06.ttp	5107	0.355
eil51_n05_m40_multiple-strongly-corr_06.ttp	8437	0.38
eil51_n05_m40_multiple-strongly-corr_06.ttp	5644	0.357
eil51_n05_m40_multiple-strongly-corr_06.ttp	5107	0.348
eil51_n05_m40_multiple-strongly-corr_06.ttp	8437	0.367
eil51_n05_m40_multiple-strongly-corr_06.ttp	8437	0.37
eil51_n05_m40_multiple-strongly-corr_06.ttp	5107	0.339
eil51_n05_m40_multiple-strongly-corr_06.ttp	8437	0.365
eil51_n05_m40_multiple-strongly-corr_06.ttp	5644	0.339
eil51_n05_m40_multiple-strongly-corr_10.ttp	12395	4.909
eil51_n05_m40_multiple-strongly-corr_10.ttp	12428	4.945
eil51_n05_m40_multiple-strongly-corr_10.ttp	8792	0.341
eil51_n05_m40_multiple-strongly-corr_10.ttp	8792	0.347
eil51_n05_m40_multiple-strongly-corr_10.ttp	12428	4.934
eil51_n05_m40_multiple-strongly-corr_10.ttp	12395	4.62
eil51_n05_m40_multiple-strongly-corr_10.ttp	12395	4.315
eil51_n05_m40_multiple-strongly-corr_10.ttp	8792	0.344
eil51_n05_m40_multiple-strongly-corr_10.ttp	8833	0.354
eil51_n05_m40_multiple-strongly-corr_10.ttp	8792	0.347
eil51_n05_m40_uncorr-similar-weights_01.ttp	1294	3.597
eil51_n05_m40_uncorr-similar-weights_01.ttp	1294	3.593
eil51_n05_m40_uncorr-similar-weights_01.ttp	363	0.345
eil51_n05_m40_uncorr-similar-weights_01.ttp	1294	3.661
eil51_n05_m40_uncorr-similar-weights_01.ttp	363	0.351
eil51_n05_m40_uncorr-similar-weights_01.ttp	1294	3.609
eil51_n05_m40_uncorr-similar-weights_01.ttp	1294	3.584
eil51_n05_m40_uncorr-similar-weights_01.ttp	363	0.356
eil51_n05_m40_uncorr-similar-weights_01.ttp	363	0.348
eil51_n05_m40_uncorr-similar-weights_01.ttp	1294	0.338
eil51_n05_m40_uncorr-similar-weights_06.ttp	7446	4.019
eil51_n05_m40_uncorr-similar-weights_06.ttp	7446	3.969
eil51_n05_m40_uncorr-similar-weights_06.ttp	7446	4.024
eil51_n05_m40_uncorr-similar-weights_06.ttp	7446	3.984
eil51_n05_m40_uncorr-similar-weights_06.ttp	7446	3.86
eil51_n05_m40_uncorr-similar-weights_06.ttp	6394	0.346
