Instance	Selection	Indicator	PopulationSize	Reward	Hypervolume
eil51_n50_uncorr_01.ttp	BEST	LHV	50	2819.3671973601267	2888034.591617195
eil51_n50_uncorr_01.ttp	BEST	LHV	50	2832.4957261080226	2904327.6628846056
eil51_n50_uncorr_01.ttp	BEST	LHV	50	2832.4957261080226	2903947.90366122
eil51_n50_uncorr_01.ttp	BEST	LHV	50	2844.9694343002175	2910260.8901889906
eil51_n50_uncorr_01.ttp	BEST	LHV	50	2851.15556231987	2910625.031172565
eil51_n50_uncorr_01.ttp	BEST	LHV	50	2804.581257878527	2888321.0942384973
eil51_n50_uncorr_01.ttp	BEST	LHV	50	2819.3671973601267	2882061.5330696567
eil51_n50_uncorr_01.ttp	BEST	LHV	50	2844.7429505716837	2901025.7813442713
eil51_n50_uncorr_01.ttp	BEST	LHV	50	2819.3671973601267	2900152.800392914
eil51_n50_uncorr_01.ttp	BEST	LHV	50	2823.7361271452796	2894020.624853002
eil51_n50_uncorr_01.ttp	BEST	LHV	50	2816.209434300217	2891560.8920608414
eil51_n50_uncorr_01.ttp	BEST	LHV	50	2804.581257878527	2886811.280315774
eil51_n50_uncorr_01.ttp	BEST	LHV	50	2788.5984247891347	2887671.0104684634
eil51_n50_uncorr_01.ttp	BEST	LHV	50	2817.3613217878165	2897446.479557529
eil51_n50_uncorr_01.ttp	BEST	LHV	50	2823.7361271452796	2907663.5156289646
eil51_n50_uncorr_01.ttp	BEST	LHV	50	2804.581257878527	2887117.0057254764
eil51_n50_uncorr_01.ttp	BEST	LHV	50	2797.008115463078	2880680.554238951
eil51_n50_uncorr_01.ttp	BEST	LHV	50	2804.581257878527	2887496.8888259097
eil51_n50_uncorr_01.ttp	BEST	LHV	50	2786.4382139197673	2876827.7147668716
eil51_n50_uncorr_01.ttp	BEST	LHV	50	2783.944109243891	2873420.3200359954
eil51_n50_uncorr_01.ttp	BEST	LHV	50	2832.4957261080226	2904459.025338368
eil51_n50_uncorr_01.ttp	BEST	LHV	50	2817.3613217878165	2891752.807416272
eil51_n50_uncorr_01.ttp	BEST	LHV	50	2851.15556231987	2908980.8901499547
eil51_n50_uncorr_01.ttp	BEST	LHV	50	2804.581257878527	2884275.5819286006
eil51_n50_uncorr_01.ttp	BEST	LHV	50	2773.5581306952827	2902947.454514049
eil51_n50_uncorr_01.ttp	BEST	LHV	50	2817.3613217878165	2896680.0792901544
eil51_n50_uncorr_01.ttp	BEST	LHV	50	2850.9733738244286	2934827.7969020647
eil51_n50_uncorr_01.ttp	BEST	LHV	50	2844.7429505716837	2922277.6807872895
eil51_n50_uncorr_01.ttp	BEST	LHV	50	2807.741358693429	2894735.343964852
eil51_n50_uncorr_01.ttp	BEST	LHV	50	2823.7361271452796	2893095.3270968394
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LHV	50	2832.4957261080226	2895331.1186455893
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LHV	50	2802.741481612705	2876289.8790175286
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LHV	50	2773.5581306952827	2855089.3255166793
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LHV	50	2851.15556231987	2899038.5040905415
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LHV	50	2817.556449502947	2899752.7817882686
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LHV	50	2804.581257878527	2878603.012173512
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LHV	50	2802.741481612705	2876373.6184626636
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LHV	50	2832.9023249202437	2890137.793259294
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LHV	50	2817.3613217878165	2883111.3882040773
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LHV	50	2832.4957261080226	2893199.4127156255
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LHV	50	2804.581257878527	2884907.644874175
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LHV	50	2839.31493666843	2900395.169275683
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LHV	50	2780.500983895535	2906671.145927607
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LHV	50	2832.4957261080226	2917916.720982281
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LHV	50	2832.12493666843	2901590.4682806265
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LHV	50	2832.4957261080226	2907753.782825308
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LHV	50	2832.4957261080226	2887679.97109762
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LHV	50	2819.3671973601267	2882061.5330696567
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LHV	50	2802.741481612705	2871944.394245023
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LHV	50	2832.12493666843	2897924.2865366265
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LHV	50	2819.3671973601267	2889220.9063046896
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LHV	50	2802.741481612705	2877869.9300772464
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LHV	50	2832.4957261080226	2887331.6185914124
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LHV	50	2832.4957261080226	2895320.8610219755
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LHV	50	2851.15556231987	2899315.25244781
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LHV	50	2844.7429505716837	2910164.7765344367
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LHV	50	2819.3671973601267	2882120.098241832
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LHV	50	2832.4957261080226	2890524.092912961
