Instance	Selection	Indicator	PopulationSize	Reward	Hypervolume
eil51_n50_uncorr_01.ttp	BEST	LSC	50	2821.5272667194627	2905723.3411373384
eil51_n50_uncorr_01.ttp	BEST	LSC	50	2802.741481612705	2896157.102221133
eil51_n50_uncorr_01.ttp	BEST	LSC	50	2814.5699137605925	2912061.7381954785
eil51_n50_uncorr_01.ttp	BEST	LSC	50	2771.675843209659	2900493.7889189078
eil51_n50_uncorr_01.ttp	BEST	LSC	50	2844.9694343002175	2909001.913784904
eil51_n50_uncorr_01.ttp	BEST	LSC	50	2804.581257878527	2899646.1819605734
eil51_n50_uncorr_01.ttp	BEST	LSC	50	2816.209434300217	2899358.025863938
eil51_n50_uncorr_01.ttp	BEST	LSC	50	2816.209434300217	2911521.3930436326
eil51_n50_uncorr_01.ttp	BEST	LSC	50	2848.202504796749	2948525.164066976
eil51_n50_uncorr_01.ttp	BEST	LSC	50	2832.4957261080226	2909989.4211449767
eil51_n50_uncorr_01.ttp	BEST	LSC	50	2821.5018381255604	2906449.755120675
eil51_n50_uncorr_01.ttp	BEST	LSC	50	2832.4957261080226	2909816.24345402
eil51_n50_uncorr_01.ttp	BEST	LSC	50	2821.5272667194627	2889492.503471497
eil51_n50_uncorr_01.ttp	BEST	LSC	50	2825.712324920243	2910336.1575052305
eil51_n50_uncorr_01.ttp	BEST	LSC	50	2828.764212517768	2907331.3588226177
eil51_n50_uncorr_01.ttp	BEST	LSC	50	2819.3671973601267	2894966.1262989496
eil51_n50_uncorr_01.ttp	BEST	LSC	50	2819.3671973601267	2889280.86205176
eil51_n50_uncorr_01.ttp	BEST	LSC	50	2817.556449502947	2890417.125431639
eil51_n50_uncorr_01.ttp	BEST	LSC	50	2832.4957261080226	2910980.9944607434
eil51_n50_uncorr_01.ttp	BEST	LSC	50	2832.4957261080226	2907682.417749412
eil51_n50_uncorr_01.ttp	BEST	LSC	50	2832.4957261080226	2901058.9270515167
eil51_n50_uncorr_01.ttp	BEST	LSC	50	2817.3613217878165	2901428.6591163
eil51_n50_uncorr_01.ttp	BEST	LSC	50	2804.581257878527	2898379.9937337963
eil51_n50_uncorr_01.ttp	BEST	LSC	50	2804.581257878527	2893157.801048277
eil51_n50_uncorr_01.ttp	BEST	LSC	50	2819.3671973601267	2894283.835835806
eil51_n50_uncorr_01.ttp	BEST	LSC	50	2832.4957261080226	2909168.0457916255
eil51_n50_uncorr_01.ttp	BEST	LSC	50	2823.7361271452796	2901579.1005626908
eil51_n50_uncorr_01.ttp	BEST	LSC	50	2782.1858130409482	2855207.574484952
eil51_n50_uncorr_01.ttp	BEST	LSC	50	2832.4957261080226	2909677.197289496
eil51_n50_uncorr_01.ttp	BEST	LSC	50	2773.5581306952827	2864730.4133303044
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LSC	50	2693.934976758758	2845390.700760642
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LSC	50	2633.831645548452	2833462.67514313
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LSC	50	2702.20409323937	2862904.4738154355
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LSC	50	2704.9877049869256	2833735.541385223
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LSC	50	2773.5581306952827	2848972.9996892465
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LSC	50	2669.1860223659196	2833092.4202843225
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LSC	50	2761.050652016566	2843804.0084178294
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LSC	50	2633.33395745691	2832586.316102147
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LSC	50	2804.581257878527	2875859.371149921
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LSC	50	2792.0488571105398	2870281.6975830626
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LSC	50	2804.581257878527	2875476.6077469634
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LSC	50	2825.712324920243	2878155.4072100064
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LSC	50	2633.33395745691	2830648.843724821
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LSC	50	2704.9877049869256	2833287.2173696924
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LSC	50	2665.8374145332145	2836598.860292551
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LSC	50	2704.9877049869256	2833219.437366004
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LSC	50	2665.8374145332145	2833605.5885937624
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LSC	50	2698.102676344655	2869221.131699725
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LSC	50	2771.675843209659	2898104.757983311
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LSC	50	2704.9877049869256	2833317.526797654
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LSC	50	2761.050652016566	2858838.520787521
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LSC	50	2766.363685248849	2854089.8164400416
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LSC	50	2804.581257878527	2871121.110636989
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LSC	50	2771.675843209659	2893569.9378182283
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LSC	50	2692.744349296996	2851328.8774563987
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LSC	50	2770.341268869823	2854972.52045513
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LSC	50	2665.8374145332145	2834298.502518748
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LSC	50	2771.7052994182854	2864732.89212085
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LSC	50	2811.14383775476	2872791.340243953
eil51_n50_uncorr_01.ttp	EXPONENTIAL	LSC	50	2851.15556231987	2887528.2188193942
eil51_n50_uncorr_01.ttp	HARMONIC	LSC	50	2802.741481612705	2892101.94891068
eil51_n50_uncorr_01.ttp	HARMONIC	LSC	50	2804.581257878527	2915250.417626738
eil51_n50_uncorr_01.ttp	HARMONIC	LSC	50	2771.675843209659	2903759.5363641377
