Instance	Selection	Indicator	PopulationSize	Reward	Hypervolume
eil51_n50_uncorr-similar-weights_01.ttp	BEST	LSC	50	1409.5539566365642	1571914.9904825457
eil51_n50_uncorr-similar-weights_01.ttp	BEST	LSC	50	1433.5854648309153	1585132.6799466508
eil51_n50_uncorr-similar-weights_01.ttp	BEST	LSC	50	1390.001966347242	1560883.358592752
eil51_n50_uncorr-similar-weights_01.ttp	BEST	LSC	50	1405.3619281171875	1569483.0917182493
eil51_n50_uncorr-similar-weights_01.ttp	BEST	LSC	50	1399.3261980487268	1566130.8179924751
eil51_n50_uncorr-similar-weights_01.ttp	BEST	LSC	50	1410.7861980487269	1572199.5663600818
eil51_n50_uncorr-similar-weights_01.ttp	BEST	LSC	50	1416.426856096376	1575524.542394886
eil51_n50_uncorr-similar-weights_01.ttp	BEST	LSC	50	1459.9534363115388	1607325.0856737387
eil51_n50_uncorr-similar-weights_01.ttp	BEST	LSC	50	1409.5539566365637	1571901.0752327903
eil51_n50_uncorr-similar-weights_01.ttp	BEST	LSC	50	1406.3972796295188	1570432.4049180108
eil51_n50_uncorr-similar-weights_01.ttp	BEST	LSC	50	1459.9534363115388	1607393.7177303839
eil51_n50_uncorr-similar-weights_01.ttp	BEST	LSC	50	1390.001966347242	1560974.2309260652
eil51_n50_uncorr-similar-weights_01.ttp	BEST	LSC	50	1403.2345666267838	1568169.9972096928
eil51_n50_uncorr-similar-weights_01.ttp	BEST	LSC	50	1420.2909963506595	1577856.6168204146
eil51_n50_uncorr-similar-weights_01.ttp	BEST	LSC	50	1406.648923143101	1570157.7158595342
eil51_n50_uncorr-similar-weights_01.ttp	BEST	LSC	50	1418.4261980487267	1576670.1979924752
eil51_n50_uncorr-similar-weights_01.ttp	BEST	LSC	50	1405.3619281171875	1569486.7122882472
eil51_n50_uncorr-similar-weights_01.ttp	BEST	LSC	50	1407.861318126968	1570747.6760273525
eil51_n50_uncorr-similar-weights_01.ttp	BEST	LSC	50	1426.066198048727	1580814.8771847524
eil51_n50_uncorr-similar-weights_01.ttp	BEST	LSC	50	1409.1819281171877	1571640.7758984095
eil51_n50_uncorr-similar-weights_01.ttp	BEST	LSC	50	1424.833956636564	1579784.3982997132
eil51_n50_uncorr-similar-weights_01.ttp	BEST	LSC	50	1409.1819281171877	1571608.3559396553
eil51_n50_uncorr-similar-weights_01.ttp	BEST	LSC	50	1418.9262461061562	1576905.2465384821
eil51_n50_uncorr-similar-weights_01.ttp	BEST	LSC	50	1433.5854648309153	1585238.6829575915
