Instance	Selection	Indicator	PopulationSize	Reward	Hypervolume
eil101_n100_uncorr_01.ttp	BEST	LSC	50	3576.5849488390495	7853165.139896345
eil101_n100_uncorr_01.ttp	BEST	LSC	50	3696.9899439222163	8039034.547000965
eil101_n100_uncorr_01.ttp	BEST	LSC	50	3714.336902968502	8127837.010306967
eil101_n100_uncorr_01.ttp	BEST	LSC	50	3683.7413280983224	8182312.582717534
eil101_n100_uncorr_01.ttp	BEST	LSC	50	3875.405861740024	8134023.763645537
eil101_n100_uncorr_01.ttp	BEST	LSC	50	3743.6474086599833	8082721.225235989
eil101_n100_uncorr_01.ttp	BEST	LSC	50	3659.9784325175583	8146818.055505481
eil101_n100_uncorr_01.ttp	BEST	LSC	50	3689.479196674792	8007989.455864066
eil101_n100_uncorr_01.ttp	BEST	LSC	50	3202.1295804974275	6864652.214714695
eil101_n100_uncorr_01.ttp	BEST	LSC	50	3576.4673996385754	7838609.211407825
eil101_n100_uncorr_01.ttp	BEST	LSC	50	3492.3573067397565	7771805.375661995
eil101_n100_uncorr_01.ttp	BEST	LSC	50	3735.436365372369	8104817.691329313
eil101_n100_uncorr_01.ttp	BEST	LSC	50	3665.406263641467	7785602.309089528
eil101_n100_uncorr_01.ttp	BEST	LSC	50	3703.4160210923487	7926114.742103869
eil101_n100_uncorr_01.ttp	BEST	LSC	50	3809.690627890867	8124313.18308025
eil101_n100_uncorr_01.ttp	BEST	LSC	50	3674.126881133427	7996478.46898207
eil101_n100_uncorr_01.ttp	BEST	LSC	50	3798.4010765243715	8252788.333458984
eil101_n100_uncorr_01.ttp	BEST	LSC	50	3646.475650622589	7554852.170324775
eil101_n100_uncorr_01.ttp	BEST	LSC	50	3547.1348569094203	7495021.189535763
eil101_n100_uncorr_01.ttp	BEST	LSC	50	3723.3437778965567	7982596.367363696
eil101_n100_uncorr_01.ttp	BEST	LSC	50	3759.154090752039	8047764.838558347
eil101_n100_uncorr_01.ttp	BEST	LSC	50	3581.3339519542756	7813157.612723604
eil101_n100_uncorr_01.ttp	BEST	LSC	50	3783.0516843890305	8252703.635840999
eil101_n100_uncorr_01.ttp	BEST	LSC	50	3780.0021101873276	8082167.189669818
eil101_n100_uncorr_01.ttp	BEST	LSC	50	3707.4348478795405	8051088.513374509
