Instance	Selection	Indicator	PopulationSize	Reward	Hypervolume
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LSC	50	1485.120952798928	2190262.524213029
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LSC	50	1460.9207695309037	2176152.9222296653
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LSC	50	1485.120952798928	2193990.676328312
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LSC	50	1457.2844897006064	2162786.5941953445
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LSC	50	1477.6516690383053	2222524.48767225
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LSC	50	1468.0613700378558	2161123.2041656226
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LSC	50	1461.8809527989279	2165797.685588696
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LSC	50	1485.120952798928	2185999.969217817
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LSC	50	1502.2610349401552	2223544.33742897
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LSC	50	1452.475694827947	2145175.973937409
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LSC	50	1485.120952798928	2187136.7180959415
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LSC	50	1450.3907335107483	2143944.238308171
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LSC	50	1450.3907335107483	2168146.7782020494
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LSC	50	1459.7435932505955	2195813.1520527275
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LSC	50	1457.2844897006064	2166782.28159685
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LSC	50	1485.120952798928	2187341.3976278296
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LSC	50	1513.4039455376362	2257117.1451666728
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LSC	50	1457.2844897006064	2158631.263285959
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LSC	50	1502.2610349401552	2230856.874537891
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LSC	50	1485.120952798928	2182698.6792005673
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LSC	50	1452.475694827947	2145068.412417377
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LSC	50	1457.2844897006064	2172602.7146482044
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LSC	50	1455.1995283834071	2162093.916441626
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LSC	50	1485.120952798928	2187387.006977562
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LSC	50	1485.120952798928	2180739.5721706105
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LSC	50	1485.120952798928	2181125.1185727566
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LSC	50	1429.2989487022992	2139603.4291595523
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LSC	50	1485.120952798928	2215057.4143594736
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LSC	50	1485.120952798928	2178159.781558323
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LSC	50	1457.9434798845261	2164054.280258131
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LSC	50	1452.8613602997002	2125472.554935128
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LSC	50	1452.475694827947	2144335.825088588
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LSC	50	1485.120952798928	2185940.399572025
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LSC	50	1456.5630550278365	2149212.8126173085
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LSC	50	1457.284489700606	2158095.7712492794
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LSC	50	1448.3110309307249	2150900.1595413634
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LSC	50	1458.3362022828956	2167792.1324576563
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LSC	50	1485.120952798928	2190014.944691987
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LSC	50	1457.2844897006064	2162632.8607059964
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LSC	50	1502.2610349401552	2220818.7888694024
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LSC	50	1473.2110349401555	2169520.910367188
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LSC	50	1496.4510349401553	2212644.938804824
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LSC	50	1482.2735245570443	2201502.7414323823
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LSC	50	1496.4510349401553	2211690.151872211
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LSC	50	1509.159154518125	2253378.40194929
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LSC	50	1448.3110309307253	2121094.689085032
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LSC	50	1496.4510349401553	2203867.743277449
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LSC	50	1457.284489700606	2158998.289247467
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LSC	50	1452.4756948279476	2147865.500149717
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LSC	50	1452.8613602997016	2091083.7714227322
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LSC	50	1457.2844897006064	2159047.666828456
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LSC	50	1485.120952798928	2191093.6652170527
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LSC	50	1452.475694827947	2144704.8835711726
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LSC	50	1485.120952798928	2173147.280396692
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LSC	50	1485.120952798928	2193447.700962648
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LSC	50	1485.120952798928	2182257.5791059397
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LSC	50	1485.120952798928	2179950.271393202
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LSC	50	1452.4756948279476	2152409.396221217
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LSC	50	1485.120952798928	2187844.202077711
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LSC	50	1452.8613602997002	2145805.0114254146
eil76_n75_uncorr-similar-weights_01.ttp	HARMONIC	LSC	50	1485.120952798928	2186336.7453878256
eil76_n75_uncorr-similar-weights_01.ttp	HARMONIC	LSC	50	1485.120952798928	2193189.5557052935
eil76_n75_uncorr-similar-weights_01.ttp	HARMONIC	LSC	50	1457.284489700606	2168111.2689873846
