Instance	Selection	Indicator	PopulationSize	Reward	Hypervolume
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LHV	50	1502.2610349401552	2234366.5738609945
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LHV	50	1452.8613602997002	2145842.4423312177
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LHV	50	1485.120952798928	2186198.6594718676
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LHV	50	1485.120952798928	2210798.867444356
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LHV	50	1452.4756948279476	2152829.9482418722
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LHV	50	1465.5535932505954	2211789.9026781386
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LHV	50	1448.3110309307249	2123168.989705951
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LHV	50	1479.3109527989282	2169809.390614889
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LHV	50	1502.776201176734	2247987.5792958923
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LHV	50	1480.520844533513	2185486.8969811327
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LHV	50	1473.5009527989282	2162816.297796007
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LHV	50	1485.120952798928	2209235.8221686115
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LHV	50	1496.4510349401553	2211964.6604418224
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LHV	50	1485.120952798928	2185673.466076354
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LHV	50	1485.9191545181243	2194013.085013422
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LHV	50	1485.120952798928	2190472.391697768
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LHV	50	1485.120952798928	2175812.3936519916
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LHV	50	1452.8613602997002	2165881.9393197047
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LHV	50	1485.120952798928	2190269.5213074572
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LHV	50	1448.3110309307258	2063747.7733104923
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LHV	50	1485.120952798928	2229539.4004541505
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LHV	50	1480.520844533513	2226381.258109901
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LHV	50	1485.120952798928	2181569.9231585134
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LHV	50	1485.120952798928	2216825.1338478876
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LHV	50	1452.8613602997002	2144857.0077303518
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LHV	50	1485.120952798928	2185590.0996161136
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LHV	50	1485.120952798928	2171711.200347616
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LHV	50	1452.8613602997002	2144718.9209585143
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LHV	50	1448.3110309307258	2073696.2780287578
eil76_n75_uncorr-similar-weights_01.ttp	BEST	LHV	50	1485.120952798928	2210335.6537909643
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LHV	50	1502.2610349401552	2220691.3909306745
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LHV	50	1485.120952798928	2190310.49117242
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LHV	50	1485.120952798928	2182388.9969111765
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LHV	50	1485.120952798928	2189800.4495851607
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LHV	50	1452.8613602997002	2144965.392703413
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LHV	50	1479.3109527989277	2167352.647633624
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LHV	50	1448.3110309307244	2078548.208914638
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LHV	50	1448.3110309307249	2123098.037916025
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LHV	50	1452.8613602997002	2144493.3447797243
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LHV	50	1448.3110309307258	2073804.5635177572
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LHV	50	1485.120952798928	2189778.8178974343
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LHV	50	1452.8613602997002	2144719.069448641
eil76_n75_uncorr-similar-weights_01.ttp	EXPONENTIAL	LHV	50	1457.2844897006064	2158218.9200330144
