Instance	Selection	Indicator	PopulationSize	Reward	Hypervolume
eil51_n50_bounded-strongly-corr_01.ttp	BEST	LSC	50	4230.996564340826	8196608.230354174
eil51_n50_bounded-strongly-corr_01.ttp	BEST	LSC	50	4221.207835182487	8197487.771111159
eil51_n50_bounded-strongly-corr_01.ttp	BEST	LSC	50	4230.996564340826	8196448.810508413
eil51_n50_bounded-strongly-corr_01.ttp	BEST	LSC	50	4259.870011611814	8198991.117391981
eil51_n50_bounded-strongly-corr_01.ttp	BEST	LSC	50	4259.870011611814	8199120.696630045
eil51_n50_bounded-strongly-corr_01.ttp	BEST	LSC	50	4235.508450972517	8196867.832699093
eil51_n50_bounded-strongly-corr_01.ttp	BEST	LSC	50	4230.996564340826	8196575.418128274
eil51_n50_bounded-strongly-corr_01.ttp	BEST	LSC	50	4230.996564340826	8197696.266744712
eil51_n50_bounded-strongly-corr_01.ttp	BEST	LSC	50	4230.996564340826	8193548.166043298
eil51_n50_bounded-strongly-corr_01.ttp	BEST	LSC	50	4259.870011611814	8199017.847751845
eil51_n50_bounded-strongly-corr_01.ttp	BEST	LSC	50	4259.870011611814	8198943.311203879
eil51_n50_bounded-strongly-corr_01.ttp	BEST	LSC	50	4241.1994423326105	8197545.412080819
eil51_n50_bounded-strongly-corr_01.ttp	BEST	LSC	50	4230.996564340826	8199194.82199428
eil51_n50_bounded-strongly-corr_01.ttp	BEST	LSC	50	4230.996564340826	8199053.418630914
eil51_n50_bounded-strongly-corr_01.ttp	BEST	LSC	50	4259.870011611814	8199068.665168891
eil51_n50_bounded-strongly-corr_01.ttp	BEST	LSC	50	4230.996564340826	8197341.52202837
eil51_n50_bounded-strongly-corr_01.ttp	BEST	LSC	50	4230.996564340826	8199139.931832571
eil51_n50_bounded-strongly-corr_01.ttp	BEST	LSC	50	4230.996564340826	8197206.912236223
eil51_n50_bounded-strongly-corr_01.ttp	BEST	LSC	50	4259.870011611814	8198988.145773778
eil51_n50_bounded-strongly-corr_01.ttp	BEST	LSC	50	4235.508450972517	8198475.187928693
eil51_n50_bounded-strongly-corr_01.ttp	BEST	LSC	50	4226.995669651387	8203612.2900289055
eil51_n50_bounded-strongly-corr_01.ttp	BEST	LSC	50	4259.870011611814	8198988.145773778
eil51_n50_bounded-strongly-corr_01.ttp	BEST	LSC	50	4230.996564340826	8196608.230354174
eil51_n50_bounded-strongly-corr_01.ttp	BEST	LSC	50	4230.996564340826	8196605.2587359715
eil51_n50_bounded-strongly-corr_01.ttp	BEST	LSC	50	4230.996564340826	8196493.41900276
eil51_n50_bounded-strongly-corr_01.ttp	BEST	LSC	50	4220.830234875326	8197631.324327932
eil51_n50_bounded-strongly-corr_01.ttp	BEST	LSC	50	4230.996564340826	8196608.230354174
eil51_n50_bounded-strongly-corr_01.ttp	BEST	LSC	50	4241.1994423326105	8198489.746910038
eil51_n50_bounded-strongly-corr_01.ttp	BEST	LSC	50	4230.996564340826	8198009.254600671
eil51_n50_bounded-strongly-corr_01.ttp	BEST	LSC	50	4221.613349421416	8196433.15604174
eil51_n50_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4204.185363906867	8188442.002624872
eil51_n50_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4235.508450972517	8194350.078943853
eil51_n50_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4230.996564340826	8194257.626965656
eil51_n50_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4204.185363906867	8193852.322733137
eil51_n50_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4204.185363906867	8195184.777296571
eil51_n50_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4206.550929862625	8193858.793533546
eil51_n50_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4204.185363906867	8193857.516914322
eil51_n50_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4230.996564340826	8194185.483959936
eil51_n50_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4204.185363906867	8193860.488532525
eil51_n50_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4204.185363906867	8199840.915061933
eil51_n50_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4204.185363906867	8194770.03290232
eil51_n50_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4206.550929862625	8194800.785259745
eil51_n50_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4204.185363906867	8193857.516914322
eil51_n50_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4230.996564340826	8194206.062519964
eil51_n50_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4230.996564340826	8194206.062519964
eil51_n50_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4204.185363906867	8193921.686388466
eil51_n50_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4230.996564340826	8194206.062519964
eil51_n50_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4206.550929862625	8195215.529653996
eil51_n50_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4224.294059261622	8194329.939725867
eil51_n50_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4204.185363906867	8193857.516914322
eil51_n50_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4204.185363906867	8194773.004520522
eil51_n50_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4230.996564340826	8195118.578507962
eil51_n50_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4230.996564340826	8193787.926785347
eil51_n50_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4204.185363906867	8194770.03290232
eil51_n50_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4220.830234875326	8194162.822333772
eil51_n50_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4204.185363906867	8193558.579711701
eil51_n50_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4217.662672803281	8194000.274573572
eil51_n50_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4204.185363906867	8193857.516914322
eil51_n50_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4204.185363906867	8183340.037385495
eil51_n50_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4230.996564340826	8194206.062519964
eil51_n50_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	4230.996564340826	8196445.838890211
eil51_n50_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	4230.996564340826	8196578.389746477
eil51_n50_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	4230.996564340826	8196708.554135867
eil51_n50_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	4230.996564340826	8196575.418128274
eil51_n50_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	4230.996564340826	8196271.425082249
eil51_n50_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	4230.996564340826	8196445.838890211
eil51_n50_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	4230.996564340826	8196448.810508413
eil51_n50_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	4230.996564340826	8196271.425082249
eil51_n50_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	4230.996564340826	8197929.007838636
eil51_n50_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	4230.996564340826	8196578.389746477
eil51_n50_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	4230.996564340826	8196448.810508413
eil51_n50_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	4230.996564340826	8196445.838890211
eil51_n50_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	4230.996564340826	8196445.838890211
eil51_n50_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	4230.996564340826	8196450.073171075
eil51_n50_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	4230.996564340826	8197040.663725739
eil51_n50_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	4230.996564340826	8196445.838890211
eil51_n50_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	4230.996564340826	8196448.810508413
eil51_n50_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	4230.996564340826	8196578.389746477
eil51_n50_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	4230.996564340826	8196448.810508413
eil51_n50_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	4230.996564340826	8197061.219903325
eil51_n50_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	4230.996564340826	8196445.838890211
eil51_n50_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	4230.996564340826	8196445.838890211
eil51_n50_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	4230.996564340826	8200055.510542711
eil51_n50_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	4230.996564340826	8196448.810508413
eil51_n50_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	4230.996564340826	8199271.405022546
eil51_n50_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	4230.996564340826	8196448.810508413
eil51_n50_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	4230.996564340826	8196445.838890211
eil51_n50_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	4230.996564340826	8198012.226218874
eil51_n50_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	4230.996564340826	8196608.230354174
eil51_n50_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	4230.996564340826	8196445.838890211
eil51_n50_bounded-strongly-corr_01.ttp	INDICATOR_PROPORTIONATE	LSC	50	4230.996564340826	8196448.810508413
eil51_n50_bounded-strongly-corr_01.ttp	INDICATOR_PROPORTIONATE	LSC	50	4230.996564340826	8196448.810508413
eil51_n50_bounded-strongly-corr_01.ttp	INDICATOR_PROPORTIONATE	LSC	50	4230.996564340826	8196578.389746477
eil51_n50_bounded-strongly-corr_01.ttp	INDICATOR_PROPORTIONATE	LSC	50	4230.996564340826	8196448.810508413
eil51_n50_bounded-strongly-corr_01.ttp	INDICATOR_PROPORTIONATE	LSC	50	4241.1994423326105	8197603.025099973
eil51_n50_bounded-strongly-corr_01.ttp	INDICATOR_PROPORTIONATE	LSC	50	4230.996564340826	8196448.810508413
eil51_n50_bounded-strongly-corr_01.ttp	INDICATOR_PROPORTIONATE	LSC	50	4230.996564340826	8196448.810508413
eil51_n50_bounded-strongly-corr_01.ttp	INDICATOR_PROPORTIONATE	LSC	50	4230.996564340826	8197696.266744712
eil51_n50_bounded-strongly-corr_01.ttp	INDICATOR_PROPORTIONATE	LSC	50	4230.996564340826	8196448.810508413
eil51_n50_bounded-strongly-corr_01.ttp	INDICATOR_PROPORTIONATE	LSC	50	4230.996564340826	8196448.810508413
eil51_n50_bounded-strongly-corr_01.ttp	INDICATOR_PROPORTIONATE	LSC	50	4230.996564340826	8196448.810508413
eil51_n50_bounded-strongly-corr_01.ttp	INDICATOR_PROPORTIONATE	LSC	50	4230.996564340826	8196445.838890211
eil51_n50_bounded-strongly-corr_01.ttp	INDICATOR_PROPORTIONATE	LSC	50	4230.996564340826	8197072.095558161
eil51_n50_bounded-strongly-corr_01.ttp	INDICATOR_PROPORTIONATE	LSC	50	4230.996564340826	8196448.810508413
eil51_n50_bounded-strongly-corr_01.ttp	INDICATOR_PROPORTIONATE	LSC	50	4230.996564340826	8196445.838890211
eil51_n50_bounded-strongly-corr_01.ttp	INDICATOR_PROPORTIONATE	LSC	50	4230.996564340826	8197061.219903325
eil51_n50_bounded-strongly-corr_01.ttp	INDICATOR_PROPORTIONATE	LSC	50	4230.996564340826	8196448.810508413
eil51_n50_bounded-strongly-corr_01.ttp	INDICATOR_PROPORTIONATE	LSC	50	4230.996564340826	8196448.810508413
eil51_n50_bounded-strongly-corr_01.ttp	INDICATOR_PROPORTIONATE	LSC	50	4230.996564340826	8197865.4097953355
eil51_n50_bounded-strongly-corr_01.ttp	INDICATOR_PROPORTIONATE	LSC	50	4230.996564340826	8196448.810508413
eil51_n50_bounded-strongly-corr_01.ttp	INDICATOR_PROPORTIONATE	LSC	50	4230.996564340826	8196608.230354174
eil51_n50_bounded-strongly-corr_01.ttp	INDICATOR_PROPORTIONATE	LSC	50	4230.996564340826	8196578.389746477
eil51_n50_bounded-strongly-corr_01.ttp	INDICATOR_PROPORTIONATE	LSC	50	4230.996564340826	8196448.810508413
eil51_n50_bounded-strongly-corr_01.ttp	INDICATOR_PROPORTIONATE	LSC	50	4230.996564340826	8196027.703155594
eil51_n50_bounded-strongly-corr_01.ttp	INDICATOR_PROPORTIONATE	LSC	50	4230.996564340826	8196448.810508413
eil51_n50_bounded-strongly-corr_01.ttp	INDICATOR_PROPORTIONATE	LSC	50	4230.996564340826	8197865.4097953355
eil51_n50_bounded-strongly-corr_01.ttp	INDICATOR_PROPORTIONATE	LSC	50	4229.862866263636	8197181.809755891
eil51_n50_bounded-strongly-corr_01.ttp	INDICATOR_PROPORTIONATE	LSC	50	4230.996564340826	8196448.810508413
eil51_n50_bounded-strongly-corr_01.ttp	INDICATOR_PROPORTIONATE	LSC	50	4230.996564340826	8197719.192087318
eil51_n50_bounded-strongly-corr_01.ttp	INDICATOR_PROPORTIONATE	LSC	50	4230.996564340826	8196533.629758058
eil51_n50_bounded-strongly-corr_01.ttp	INVERSE_QUADRATIC	LSC	50	4230.996564340826	8195533.322902213
eil51_n50_bounded-strongly-corr_01.ttp	INVERSE_QUADRATIC	LSC	50	4230.996564340826	8194986.006717413
eil51_n50_bounded-strongly-corr_01.ttp	INVERSE_QUADRATIC	LSC	50	4230.996564340826	8195533.322902213
eil51_n50_bounded-strongly-corr_01.ttp	INVERSE_QUADRATIC	LSC	50	4230.996564340826	8194007.104842226
eil51_n50_bounded-strongly-corr_01.ttp	INVERSE_QUADRATIC	LSC	50	4230.996564340826	8195121.550126164
eil51_n50_bounded-strongly-corr_01.ttp	INVERSE_QUADRATIC	LSC	50	4230.996564340826	8196322.177539162
eil51_n50_bounded-strongly-corr_01.ttp	INVERSE_QUADRATIC	LSC	50	4230.996564340826	8195118.578507962
eil51_n50_bounded-strongly-corr_01.ttp	INVERSE_QUADRATIC	LSC	50	4230.996564340826	8195089.10276976
eil51_n50_bounded-strongly-corr_01.ttp	INVERSE_QUADRATIC	LSC	50	4230.996564340826	8195121.550126164
eil51_n50_bounded-strongly-corr_01.ttp	INVERSE_QUADRATIC	LSC	50	4230.996564340826	8196946.824128531
eil51_n50_bounded-strongly-corr_01.ttp	INVERSE_QUADRATIC	LSC	50	4230.996564340826	8196448.810508413
eil51_n50_bounded-strongly-corr_01.ttp	INVERSE_QUADRATIC	LSC	50	4230.996564340826	8195536.294520415
eil51_n50_bounded-strongly-corr_01.ttp	INVERSE_QUADRATIC	LSC	50	4230.996564340826	8196535.177794884
eil51_n50_bounded-strongly-corr_01.ttp	INVERSE_QUADRATIC	LSC	50	4230.996564340826	8193784.955167145
eil51_n50_bounded-strongly-corr_01.ttp	INVERSE_QUADRATIC	LSC	50	4230.996564340826	8196027.703155594
eil51_n50_bounded-strongly-corr_01.ttp	INVERSE_QUADRATIC	LSC	50	4230.996564340826	8196659.42993037
eil51_n50_bounded-strongly-corr_01.ttp	INVERSE_QUADRATIC	LSC	50	4230.996564340826	8197862.438177133
eil51_n50_bounded-strongly-corr_01.ttp	INVERSE_QUADRATIC	LSC	50	4230.996564340826	8195503.847164012
eil51_n50_bounded-strongly-corr_01.ttp	INVERSE_QUADRATIC	LSC	50	4230.996564340826	8195091.087761493
eil51_n50_bounded-strongly-corr_01.ttp	INVERSE_QUADRATIC	LSC	50	4230.996564340826	8195118.578507962
eil51_n50_bounded-strongly-corr_01.ttp	INVERSE_QUADRATIC	LSC	50	4230.996564340826	8194178.5717734955
eil51_n50_bounded-strongly-corr_01.ttp	INVERSE_QUADRATIC	LSC	50	4230.996564340826	8195118.578507962
eil51_n50_bounded-strongly-corr_01.ttp	INVERSE_QUADRATIC	LSC	50	4230.996564340826	8193909.91600474
eil51_n50_bounded-strongly-corr_01.ttp	INVERSE_QUADRATIC	LSC	50	4230.996564340826	8195838.699795511
eil51_n50_bounded-strongly-corr_01.ttp	INVERSE_QUADRATIC	LSC	50	4230.996564340826	8196445.838890211
eil51_n50_bounded-strongly-corr_01.ttp	INVERSE_QUADRATIC	LSC	50	4230.996564340826	8195251.129364228
eil51_n50_bounded-strongly-corr_01.ttp	INVERSE_QUADRATIC	LSC	50	4230.996564340826	8195251.129364228
eil51_n50_bounded-strongly-corr_01.ttp	INVERSE_QUADRATIC	LSC	50	4213.606787929009	8194865.367499502
eil51_n50_bounded-strongly-corr_01.ttp	INVERSE_QUADRATIC	LSC	50	4230.996564340826	8195118.578507962
eil51_n50_bounded-strongly-corr_01.ttp	INVERSE_QUADRATIC	LSC	50	4230.996564340826	8195515.715960387
eil51_n50_bounded-strongly-corr_01.ttp	TOURNAMENT	LSC	50	4230.996564340826	8196608.230354174
eil51_n50_bounded-strongly-corr_01.ttp	TOURNAMENT	LSC	50	4241.1994423326105	8197675.57647021
eil51_n50_bounded-strongly-corr_01.ttp	TOURNAMENT	LSC	50	4230.996564340826	8196479.386165435
eil51_n50_bounded-strongly-corr_01.ttp	TOURNAMENT	LSC	50	4230.996564340826	8196608.230354174
eil51_n50_bounded-strongly-corr_01.ttp	TOURNAMENT	LSC	50	4230.996564340826	8196705.79670643
eil51_n50_bounded-strongly-corr_01.ttp	TOURNAMENT	LSC	50	4230.996564340826	8196445.838890211
eil51_n50_bounded-strongly-corr_01.ttp	TOURNAMENT	LSC	50	4241.1994423326105	8198657.388354991
eil51_n50_bounded-strongly-corr_01.ttp	TOURNAMENT	LSC	50	4230.996564340826	8196448.810508413
eil51_n50_bounded-strongly-corr_01.ttp	TOURNAMENT	LSC	50	4230.996564340826	8196578.389746477
eil51_n50_bounded-strongly-corr_01.ttp	TOURNAMENT	LSC	50	4231.139403463523	8197698.123653308
eil51_n50_bounded-strongly-corr_01.ttp	TOURNAMENT	LSC	50	4230.996564340826	8196401.004320312
eil51_n50_bounded-strongly-corr_01.ttp	TOURNAMENT	LSC	50	4230.996564340826	8196448.810508413
eil51_n50_bounded-strongly-corr_01.ttp	TOURNAMENT	LSC	50	4230.996564340826	8196445.838890211
eil51_n50_bounded-strongly-corr_01.ttp	TOURNAMENT	LSC	50	4241.1994423326105	8197627.770282109
eil51_n50_bounded-strongly-corr_01.ttp	TOURNAMENT	LSC	50	4230.996564340826	8198007.207004844
eil51_n50_bounded-strongly-corr_01.ttp	TOURNAMENT	LSC	50	4229.833457041299	8196814.243178488
eil51_n50_bounded-strongly-corr_01.ttp	TOURNAMENT	LSC	50	4230.996564340826	8196445.838890211
eil51_n50_bounded-strongly-corr_01.ttp	TOURNAMENT	LSC	50	4241.1994423326105	8197497.605892719
eil51_n50_bounded-strongly-corr_01.ttp	TOURNAMENT	LSC	50	4230.996564340826	8196302.000739271
