Instance	Selection	Indicator	PopulationSize	Reward	Hypervolume
eil101_n100_bounded-strongly-corr_01.ttp	BEST	LSC	50	5073.174789825783	1.5627789282694386E7
eil101_n100_bounded-strongly-corr_01.ttp	BEST	LSC	50	5107.500711159228	1.60447245303462E7
eil101_n100_bounded-strongly-corr_01.ttp	BEST	LSC	50	5103.658863262017	1.6168045111731684E7
eil101_n100_bounded-strongly-corr_01.ttp	BEST	LSC	50	5071.134739536276	1.5758254019577326E7
eil101_n100_bounded-strongly-corr_01.ttp	BEST	LSC	50	5115.237172740003	1.658978110108715E7
eil101_n100_bounded-strongly-corr_01.ttp	BEST	LSC	50	5063.046455433892	1.5637044296033224E7
eil101_n100_bounded-strongly-corr_01.ttp	BEST	LSC	50	5015.3870149861505	1.5776603071228825E7
eil101_n100_bounded-strongly-corr_01.ttp	BEST	LSC	50	5079.191866731812	1.6020670483487174E7
eil101_n100_bounded-strongly-corr_01.ttp	BEST	LSC	50	5263.392464384911	1.5817298858036293E7
eil101_n100_bounded-strongly-corr_01.ttp	BEST	LSC	50	5079.191866731812	1.5778561056894861E7
eil101_n100_bounded-strongly-corr_01.ttp	BEST	LSC	50	5063.046455433892	1.5803129718828397E7
eil101_n100_bounded-strongly-corr_01.ttp	BEST	LSC	50	5007.30398345328	1.5860775525526633E7
eil101_n100_bounded-strongly-corr_01.ttp	BEST	LSC	50	5071.3767391922565	1.5877918619525211E7
eil101_n100_bounded-strongly-corr_01.ttp	BEST	LSC	50	5042.630270821778	1.5581673439491887E7
eil101_n100_bounded-strongly-corr_01.ttp	BEST	LSC	50	5018.169404033977	1.5874077024592932E7
eil101_n100_bounded-strongly-corr_01.ttp	BEST	LSC	50	5004.24891526585	1.5757041403810235E7
eil101_n100_bounded-strongly-corr_01.ttp	BEST	LSC	50	5067.711844843357	1.5679662239864662E7
eil101_n100_bounded-strongly-corr_01.ttp	BEST	LSC	50	5074.484197201637	1.609754334245336E7
eil101_n100_bounded-strongly-corr_01.ttp	BEST	LSC	50	5013.891976725121	1.5981003796796173E7
eil101_n100_bounded-strongly-corr_01.ttp	BEST	LSC	50	5074.286374704749	1.5793290159394622E7
eil101_n100_bounded-strongly-corr_01.ttp	BEST	LSC	50	5063.046455433892	1.5815247055563552E7
eil101_n100_bounded-strongly-corr_01.ttp	BEST	LSC	50	5047.964897131431	1.577160488879758E7
eil101_n100_bounded-strongly-corr_01.ttp	BEST	LSC	50	5018.169404033977	1.5784555221972216E7
eil101_n100_bounded-strongly-corr_01.ttp	BEST	LSC	50	5063.046455433892	1.5801758487768564E7
eil101_n100_bounded-strongly-corr_01.ttp	BEST	LSC	50	5072.895019006886	1.5733620357338695E7
eil101_n100_bounded-strongly-corr_01.ttp	BEST	LSC	50	5063.046455433892	1.5833068341792976E7
eil101_n100_bounded-strongly-corr_01.ttp	BEST	LSC	50	5043.774411113946	1.5879964550819281E7
eil101_n100_bounded-strongly-corr_01.ttp	BEST	LSC	50	5049.444791483778	1.554173298926254E7
eil101_n100_bounded-strongly-corr_01.ttp	BEST	LSC	50	5049.444791483778	1.5748934256654536E7
eil101_n100_bounded-strongly-corr_01.ttp	BEST	LSC	50	5038.651184017963	1.5875525854609106E7
eil101_n100_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4958.114257472651	1.5773274313404351E7
eil101_n100_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	4984.069643130364	1.5766547571013864E7
eil101_n100_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	5063.046455433892	1.5595394785461709E7
eil101_n100_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	5012.486185051156	1.5812114103021992E7
eil101_n100_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	5063.046455433892	1.577949470164648E7
eil101_n100_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	5013.891976725121	1.5786115638434954E7
eil101_n100_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	5002.421155087267	1.5770820314825565E7
eil101_n100_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	5012.163621244436	1.5768181319682123E7
eil101_n100_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	5063.046455433892	1.5669040914966103E7
eil101_n100_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	5077.77624720005	1.566368925081626E7
eil101_n100_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	5067.711844843357	1.5634377857087642E7
eil101_n100_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	5063.046455433892	1.5572606502217777E7
eil101_n100_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	5041.135232560749	1.5570504256736891E7
eil101_n100_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	5041.135232560749	1.5574641525719108E7
eil101_n100_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	5063.046455433892	1.5552091954437256E7
eil101_n100_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	5063.046455433892	1.552890739894438E7
eil101_n100_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	5038.781861568676	1.5783368847397981E7
eil101_n100_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	5209.5846144118395	1.5921550880120719E7
eil101_n100_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	5063.046455433892	1.5522275401263125E7
eil101_n100_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	5063.046455433892	1.5743291226580316E7
eil101_n100_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	5063.046455433892	1.5762399494717276E7
eil101_n100_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	5063.046455433892	1.5762781152654953E7
eil101_n100_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	5055.854319778786	1.5575148173675086E7
eil101_n100_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	5238.219057341861	1.5636786066085381E7
eil101_n100_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	5063.046455433892	1.569251572630328E7
eil101_n100_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	5063.046455433892	1.5439063468923539E7
eil101_n100_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	5063.046455433892	1.6038607633043163E7
eil101_n100_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	5063.046455433892	1.5767622747615306E7
eil101_n100_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	5063.046455433892	1.5516346149888283E7
eil101_n100_bounded-strongly-corr_01.ttp	EXPONENTIAL	LSC	50	5078.086464928809	1.6412712933219712E7
eil101_n100_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	5016.674365772948	1.5774725141045423E7
eil101_n100_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	5037.301247875995	1.6291592673566148E7
eil101_n100_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	5068.370338710378	1.5609721169434609E7
eil101_n100_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	5063.046455433892	1.5781155883182175E7
eil101_n100_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	5017.506986512402	1.605334283751663E7
eil101_n100_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	5058.252764442464	1.5957171099949863E7
eil101_n100_bounded-strongly-corr_01.ttp	HARMONIC	LSC	50	5079.191866731812	1.5882476472286977E7
